Sort Code,person_age,person_income,person_emp_length,home_ownership,mortgage_debt,rent,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length
2045,23,30000,2,0,1,0,VENTURE,A,8000,7.88,0,0.27,0,2
2046,25,30000,4,0,1,0,DEBTCONSOLIDATION,A,9000,7.51,0,0.3,0,4
2062,23,30000,6,0,1,0,VENTURE,B,5000,10.38,0,0.17,0,4
2063,22,30000,6,0,1,0,DEBTCONSOLIDATION,C,5000,13.23,0,0.17,0,4
2067,26,30000,0,0,1,0,EDUCATION,A,4000,7.14,0,0.13,0,3
2071,25,30000,6,0,1,0,PERSONAL,A,4000,7.14,0,0.13,0,2
2075,26,30000,3,0,1,0,HOMEIMPROVEMENT,B,15000,10.62,0,0.5,0,2
2076,23,30000,3,0,1,0,PERSONAL,B,4500,10.62,0,0.15,0,3
2079,22,30000,6,0,1,0,VENTURE,C,3200,13.48,0,0.11,0,4
2082,22,30000,6,0,1,0,EDUCATION,C,13750,14.22,0,0.46,0,4
2084,22,30000,1,0,1,0,PERSONAL,B,5500,10.99,0,0.18,0,3
2088,22,30000,3,0,1,0,MEDICAL,B,1750,10.99,0,0.06,0,4
2091,22,30000,0,0,1,0,VENTURE,B,5000,11.48,0,0.17,0,4
2108,23,30000,0,0,1,0,DEBTCONSOLIDATION,A,6500,7.74,0,0.22,0,4
2116,23,30000,7,0,1,0,EDUCATION,A,12000,8.94,0,0.4,0,4
2120,24,30000,0,0,1,0,VENTURE,C,6000,13.22,0,0.2,0,3
2121,25,30000,2,0,1,0,PERSONAL,A,11500,8.59,0,0.38,0,4
2123,23,30000,5,0,1,0,MEDICAL,A,1000,7.4,0,0.03,0,2
2127,24,30000,0,0,1,0,DEBTCONSOLIDATION,C,6000,13.57,0,0.2,0,2
2128,26,30000,0,0,1,0,VENTURE,A,3500,8,0,0.12,0,4
2129,25,30000,9,0,1,0,VENTURE,A,3000,,0,0.1,0,4
2130,22,30000,4,0,1,0,EDUCATION,B,5000,11.89,1,0.17,0,4
2132,25,30000,9,0,1,0,VENTURE,A,8000,9.32,0,0.27,0,4
2133,21,30000,0,0,1,0,PERSONAL,A,4750,9.63,1,0.16,0,2
2138,24,30000,2,0,1,0,EDUCATION,A,1000,8,0,0.03,0,2
2149,22,30000,6,0,1,0,VENTURE,A,6950,9.32,0,0.23,0,4
2157,21,30000,4,0,1,0,DEBTCONSOLIDATION,A,14000,9.38,0,0.47,0,4
2163,24,30000,4,0,1,0,PERSONAL,B,5000,10.71,0,0.17,0,2
2181,25,30200,9,0,1,0,HOMEIMPROVEMENT,B,15000,10.2,0,0.5,0,2
2183,23,30280,5,0,1,0,EDUCATION,A,5800,7.29,0,0.19,0,2
2184,22,30288,2,0,1,0,EDUCATION,C,6000,12.73,0,0.2,0,2
2186,24,30300,0,0,1,0,MEDICAL,A,5000,7.74,0,0.17,0,2
2195,25,30576,5,0,1,0,DEBTCONSOLIDATION,A,10000,6.03,0,0.33,0,4
2204,25,30720,3,0,1,0,VENTURE,B,2000,11.12,0,0.07,0,2
2210,23,30873,8,0,1,0,EDUCATION,B,4200,10.99,0,0.14,0,4
2226,26,31000,9,0,1,0,HOMEIMPROVEMENT,A,15000,7.9,1,0.48,0,4
2229,21,31000,5,0,1,0,PERSONAL,A,6000,7.51,0,0.19,0,4
2234,21,31000,5,0,1,0,EDUCATION,A,7500,5.42,0,0.24,0,4
2237,24,31000,8,0,1,0,EDUCATION,A,5000,5.42,0,0.16,0,2
2238,25,31000,,0,1,0,HOMEIMPROVEMENT,A,5200,5.42,0,0.17,0,4
2239,25,31000,7,0,1,0,HOMEIMPROVEMENT,A,6000,7.66,0,0.19,0,2
2242,24,31000,8,0,1,0,HOMEIMPROVEMENT,A,8000,5.42,0,0.26,0,4
2245,25,31000,4,0,1,0,VENTURE,B,10000,10.38,0,0.32,0,4
2249,25,31000,2,0,1,0,PERSONAL,B,12250,11.36,1,0.4,0,3
2256,22,31000,1,0,1,0,DEBTCONSOLIDATION,C,5000,13.79,0,0.16,0,4
2258,26,31000,5,0,1,0,EDUCATION,B,4000,10.33,0,0.13,0,2
2259,22,31000,0,0,1,0,MEDICAL,C,3000,12.54,0,0.1,0,3
2262,23,31000,6,0,1,0,EDUCATION,B,18500,,0,0.6,0,4
2264,23,31164,7,0,1,0,DEBTCONSOLIDATION,A,4500,6.62,0,0.14,0,2
2268,26,31200,6,0,1,0,PERSONAL,A,9250,7.9,0,0.3,0,2
2274,22,31200,3,0,1,0,VENTURE,B,3200,10.99,0,0.1,0,2
2282,23,31200,7,0,1,0,DEBTCONSOLIDATION,B,7550,9.99,0,0.24,0,4
2284,25,31200,3,0,1,0,MEDICAL,A,11200,5.42,0,0.36,0,2
2286,25,31200,9,0,1,0,DEBTCONSOLIDATION,A,6000,5.79,0,0.19,0,4
2288,22,31200,,0,1,0,MEDICAL,A,2000,7.29,0,0.06,0,3
2293,26,31200,4,0,1,0,HOMEIMPROVEMENT,A,8400,7.51,0,0.27,0,3
2297,22,31200,2,0,1,0,DEBTCONSOLIDATION,A,1050,7.51,1,0.03,0,4
2303,21,31200,2,0,1,0,EDUCATION,D,1000,14.59,0,0.03,0,2
2305,25,31200,0,0,1,0,EDUCATION,E,4750,,1,0.15,0,2
2307,22,31200,6,0,1,0,VENTURE,A,3500,7.74,0,0.11,0,2
2316,26,31303,7,0,1,0,MEDICAL,A,12000,,0,0.38,0,2
2322,25,31500,,0,1,0,EDUCATION,A,8250,7.51,0,0.26,0,4
2324,22,31500,2,0,1,0,VENTURE,A,14000,8.9,0,0.44,0,3
2331,22,31500,3,0,1,0,VENTURE,B,4500,9.88,0,0.14,0,2
2334,21,31544,,0,1,0,MEDICAL,A,2200,7.9,0,0.07,0,2
2341,21,31776,5,0,1,0,VENTURE,A,6000,8.9,0,0.19,0,3
2356,23,32000,7,0,1,0,EDUCATION,B,10000,11.71,0,0.31,0,2
2360,25,32000,8,0,1,0,DEBTCONSOLIDATION,A,5600,7.9,0,0.17,0,3
2365,22,32000,0,0,1,0,EDUCATION,A,1700,7.9,0,0.05,0,4
2370,21,32000,4,0,1,0,PERSONAL,B,2500,11.71,1,0.08,0,3
2375,21,32000,,0,1,0,MEDICAL,A,8000,5.99,0,0.25,0,3
2376,24,32000,5,0,1,0,HOMEIMPROVEMENT,A,6000,5.42,0,0.19,0,4
2377,23,32000,4,0,1,0,EDUCATION,A,2000,5.99,0,0.06,0,2
2382,22,32000,3,0,1,0,EDUCATION,A,6000,8.49,0,0.19,0,2
2385,26,32000,4,0,1,0,EDUCATION,A,4900,5.99,0,0.15,0,3
2388,22,32000,,0,1,0,EDUCATION,A,11050,7.49,0,0.35,0,2
2393,25,32000,3,0,1,0,PERSONAL,B,15000,11.11,0,0.47,0,4
2400,25,32000,7,0,1,0,PERSONAL,B,3250,10.74,1,0.1,0,2
2406,25,32000,3,0,1,0,DEBTCONSOLIDATION,B,6250,11.49,0,0.2,0,3
2411,24,32000,4,0,1,0,VENTURE,B,3000,10.75,0,0.09,0,4
2413,24,32000,7,0,1,0,VENTURE,A,4500,6.76,0,0.14,0,2
2420,24,32000,6,0,1,0,EDUCATION,A,12250,8.94,0,0.38,0,4
2428,22,32000,0,0,1,0,VENTURE,A,6950,7.74,0,0.22,0,3
2431,23,32000,4,0,1,0,VENTURE,A,1200,7.68,0,0.04,0,4
2433,23,32000,1,0,1,0,DEBTCONSOLIDATION,B,15000,11.58,0,0.47,0,4
2440,25,32000,1,0,1,0,DEBTCONSOLIDATION,C,8000,13.16,0,0.25,0,2
2441,21,32000,5,0,1,0,DEBTCONSOLIDATION,B,4200,11.58,0,0.13,0,2
2442,25,32000,1,0,1,0,HOMEIMPROVEMENT,A,2500,7.68,1,0.08,0,3
2452,25,32004,,0,1,0,MEDICAL,A,7200,5.42,0,0.22,0,4
2453,25,32004,3,0,1,0,PERSONAL,A,22750,6.17,0,0.71,0,4
2459,22,32004,6,0,1,0,EDUCATION,A,10000,7.51,0,0.31,0,2
2461,24,32004,5,0,1,0,VENTURE,C,14000,12.73,0,0.44,0,4
2467,22,32004,6,0,1,0,EDUCATION,B,10000,10.83,0,0.31,0,3
2471,22,32112,4,0,1,0,PERSONAL,C,15000,13.98,0,0.47,0,3
2473,23,32198,3,0,1,0,EDUCATION,B,1000,10.95,0,0.03,0,2
2482,23,32388,0,0,1,0,EDUCATION,B,6000,10.71,0,0.19,0,4
2486,22,32400,6,0,1,0,VENTURE,B,4200,10.99,0,0.13,0,4
2488,22,32400,,0,1,0,PERSONAL,A,5000,7.49,0,0.15,0,3
2489,25,32400,2,0,1,0,DEBTCONSOLIDATION,A,4800,7.29,0,0.15,0,4
2490,22,32400,6,0,1,0,EDUCATION,A,3625,6.92,0,0.11,0,3
2492,21,32400,2,0,1,0,EDUCATION,A,10000,5.42,0,0.31,0,2
2500,22,32400,1,0,1,0,DEBTCONSOLIDATION,A,5500,,0,0.17,0,2
2501,21,32400,5,0,1,0,PERSONAL,E,5000,16,1,0.15,0,2
2505,26,32450,5,0,1,0,MEDICAL,A,3250,6.99,0,0.1,0,4
2510,25,32500,3,0,1,0,EDUCATION,A,12500,7.9,0,0.38,0,4
2512,22,32500,6,0,1,0,DEBTCONSOLIDATION,A,2500,6.99,0,0.08,0,3
2514,22,32500,5,0,1,0,DEBTCONSOLIDATION,B,14500,11.99,0,0.45,0,4
2518,24,32500,6,0,1,0,MEDICAL,C,6600,12.73,0,0.2,0,4
2519,26,32500,8,0,1,0,MEDICAL,C,3000,13.22,0,0.09,0,4
2520,26,32500,0,0,1,0,HOMEIMPROVEMENT,A,3500,8.59,0,0.11,0,2
2527,25,32760,6,0,1,0,VENTURE,B,6000,10.59,0,0.18,0,2
2531,21,32900,2,0,1,0,MEDICAL,B,3000,9.99,0,0.09,0,2
2542,22,33000,6,0,1,0,VENTURE,B,8875,10.65,0,0.27,0,4
2556,25,33000,6,0,1,0,EDUCATION,A,8000,6.62,0,0.24,0,4
2557,21,33000,5,0,1,0,HOMEIMPROVEMENT,C,2000,14.27,1,0.06,0,4
2560,25,33000,9,0,1,0,MEDICAL,B,3000,11.99,0,0.09,0,2
2562,25,33000,9,0,1,0,VENTURE,A,5000,8.49,0,0.15,0,3
2568,23,33000,3,0,1,0,PERSONAL,D,8325,15.99,0,0.25,0,3
2569,24,33000,3,0,1,0,PERSONAL,E,1250,19.29,0,0.04,0,4
2570,23,33000,4,0,1,0,EDUCATION,A,8000,7.49,0,0.24,0,3
2573,24,33000,8,0,1,0,HOMEIMPROVEMENT,C,2050,13.49,1,0.06,0,2
2579,22,33000,5,0,1,0,DEBTCONSOLIDATION,A,12375,7.29,0,0.38,0,2
2598,21,33000,5,0,1,0,PERSONAL,B,7800,9.88,0,0.24,0,2
2604,22,33000,4,0,1,0,EDUCATION,C,12500,14.26,0,0.38,0,2
2605,24,33000,0,0,1,0,MEDICAL,A,8125,8.59,0,0.25,0,4
2606,25,33000,4,0,1,0,EDUCATION,A,4400,8,0,0.13,0,3
2609,24,33000,3,0,1,0,VENTURE,C,4000,13.04,0,0.12,0,4
2612,26,33000,10,0,1,0,PERSONAL,A,7000,7.43,0,0.21,0,4
2618,21,33168,6,0,1,0,PERSONAL,B,6425,9.63,0,0.19,0,3
2629,21,33280,5,0,1,0,VENTURE,C,11200,13.92,1,0.34,0,4
2633,25,33316,4,0,1,0,VENTURE,A,5000,6.54,0,0.15,0,2
2635,24,33360,6,0,1,0,DEBTCONSOLIDATION,B,6000,10.59,0,0.18,0,3
2636,24,33360,7,0,1,0,HOMEIMPROVEMENT,A,2500,7.14,0,0.07,0,3
2638,24,33390,4,0,1,0,HOMEIMPROVEMENT,A,10000,,0,0.3,0,4
2647,23,33600,3,0,1,0,MEDICAL,A,4200,,0,0.13,0,3
2649,25,33600,9,0,1,0,MEDICAL,A,7125,7.51,0,0.21,0,3
2651,24,33600,3,0,1,0,PERSONAL,A,2500,8.9,0,0.07,0,2
2654,23,33600,8,0,1,0,PERSONAL,A,8000,6.99,0,0.24,0,2
2659,23,33600,,0,1,0,DEBTCONSOLIDATION,C,4000,14.79,0,0.12,0,2
2661,24,33600,,0,1,0,VENTURE,A,12000,5.42,0,0.36,0,2
2667,25,33600,1,0,1,0,VENTURE,B,12000,9.99,0,0.36,0,3
2674,22,33600,7,0,1,0,EDUCATION,A,10750,7.88,0,0.32,0,2
2676,22,33600,6,0,1,0,VENTURE,A,5000,7.14,0,0.15,0,3
2686,22,33640,4,0,1,0,VENTURE,B,12000,10.65,0,0.36,0,3
2689,22,33685,6,0,1,0,EDUCATION,C,5000,13.85,0,0.15,0,3
2692,26,33800,9,0,1,0,VENTURE,A,14400,7.88,0,0.43,0,3
2694,25,33800,2,0,1,0,EDUCATION,D,10000,15.31,0,0.3,0,4
2698,23,33990,2,0,1,0,DEBTCONSOLIDATION,C,1000,10.59,1,0.03,0,2
2704,21,33996,2,0,1,0,HOMEIMPROVEMENT,A,2500,7.88,1,0.07,0,3
2721,26,34000,6,0,1,0,DEBTCONSOLIDATION,A,12000,6.03,0,0.35,0,4
2724,25,34000,9,0,1,0,DEBTCONSOLIDATION,B,10000,12.42,0,0.29,0,3
2725,25,34000,1,0,1,0,HOMEIMPROVEMENT,A,2500,6.03,0,0.07,0,2
2726,23,34000,2,0,1,0,DEBTCONSOLIDATION,A,10000,6.99,0,0.29,0,4
2731,25,34000,9,0,1,0,DEBTCONSOLIDATION,A,2000,7.66,1,0.06,0,4
2734,26,34000,5,0,1,0,PERSONAL,A,5000,5.79,0,0.15,0,4
2736,26,34000,8,0,1,0,PERSONAL,A,6000,6.92,0,0.18,0,4
2738,21,34000,5,0,1,0,EDUCATION,A,6000,6.76,0,0.18,0,2
2740,21,34000,5,0,1,0,PERSONAL,A,7200,6.76,1,0.21,0,2
2741,24,34000,1,0,1,0,PERSONAL,C,5100,14.35,0,0.15,0,4
2745,22,34000,5,0,1,0,MEDICAL,B,11500,10.99,0,0.34,0,2
2756,24,34000,0,0,1,0,MEDICAL,B,10000,12.18,0,0.29,0,4
2758,23,34000,7,0,1,0,DEBTCONSOLIDATION,B,19000,11.48,0,0.56,0,4
2761,24,34000,2,0,1,0,HOMEIMPROVEMENT,D,6000,14.11,0,0.18,0,4
2762,25,34000,1,0,1,0,EDUCATION,B,10000,11.26,0,0.29,0,3
2764,22,34000,6,0,1,0,EDUCATION,A,5000,9.63,0,0.15,0,3
2766,25,34000,1,0,1,0,EDUCATION,C,7000,11.28,0,0.21,0,2
2774,23,34174,8,0,1,0,PERSONAL,C,9000,13.47,0,0.26,0,4
2775,23,34200,,0,1,0,MEDICAL,A,5500,7.49,0,0.16,0,4
2785,23,34348,7,0,1,0,EDUCATION,A,5000,7.9,0,0.15,0,3
2794,21,34500,3,0,1,0,EDUCATION,A,6400,7.51,0,0.19,0,2
2799,26,34515,11,0,1,0,DEBTCONSOLIDATION,A,5400,7.68,0,0.16,0,4
2801,23,34560,1,0,1,0,MEDICAL,B,10000,10.59,0,0.29,0,2
2805,23,34600,5,0,1,0,EDUCATION,B,6800,12.69,0,0.2,0,4
2806,24,34600,2,0,1,0,DEBTCONSOLIDATION,A,4000,5.42,0,0.12,0,2
2809,23,34662,1,0,1,0,HOMEIMPROVEMENT,B,3000,10.75,1,0.09,0,4
2813,26,34800,4,0,1,0,MEDICAL,B,5975,11.49,0,0.17,0,4
2814,25,34800,6,0,1,0,DEBTCONSOLIDATION,A,5125,6.99,1,0.15,0,2
2815,25,34800,,0,1,0,DEBTCONSOLIDATION,A,9450,5.99,0,0.27,0,4
2824,22,34900,6,0,1,0,DEBTCONSOLIDATION,B,4000,9.99,0,0.11,0,2
2827,22,34977,5,0,1,0,PERSONAL,D,13000,16,0,0.37,0,2
2828,25,34980,1,0,1,0,VENTURE,B,6000,11.48,0,0.17,0,2
2832,24,35000,9,0,1,0,HOMEIMPROVEMENT,B,8000,11.71,0,0.23,0,2
2834,23,35000,7,0,1,0,DEBTCONSOLIDATION,B,12000,12.42,0,0.34,0,2
2844,24,35000,3,0,1,0,MEDICAL,C,15000,14.27,0,0.43,0,2
2848,21,35000,5,0,1,0,PERSONAL,B,6900,12.42,0,0.2,0,3
2852,24,35000,6,0,1,0,MEDICAL,B,8575,10.65,0,0.24,0,4
2853,22,35000,6,0,1,0,DEBTCONSOLIDATION,A,9500,6.03,0,0.27,0,3
2857,25,35000,9,0,1,0,DEBTCONSOLIDATION,A,7000,,0,0.2,0,2
2862,24,35000,2,0,1,0,HOMEIMPROVEMENT,A,7500,7.9,0,0.21,0,3
2873,26,35000,10,0,1,0,PERSONAL,B,8000,12.69,0,0.23,0,3
2878,23,35000,0,0,1,0,VENTURE,B,12000,12.42,0,0.34,0,3
2880,22,35000,5,0,1,0,MEDICAL,A,5000,7.9,0,0.14,0,3
2888,24,35000,7,0,1,0,EDUCATION,A,15000,7.49,0,0.43,0,4
2889,22,35000,2,0,1,0,EDUCATION,A,6000,7.49,0,0.17,0,4
2892,26,35000,3,0,1,0,PERSONAL,B,7200,10.59,0,0.21,0,3
2894,21,35000,6,0,1,0,DEBTCONSOLIDATION,B,15000,,0,0.43,0,4
2900,23,35000,7,0,1,0,EDUCATION,A,2100,5.42,0,0.06,0,3
2901,24,29000,1,0,1,0,MEDICAL,D,6000,15.62,1,0.21,0,3
2902,21,35000,5,0,1,0,DEBTCONSOLIDATION,B,4800,10.99,0,0.14,0,3
2904,24,35000,5,0,1,0,DEBTCONSOLIDATION,A,4800,5.42,0,0.14,0,3
2907,23,35000,4,0,1,0,VENTURE,A,3825,7.49,0,0.11,0,4
2917,22,35000,7,0,1,0,PERSONAL,B,3500,11.49,0,0.1,0,3
2923,25,35000,5,0,1,0,HOMEIMPROVEMENT,B,10000,11.99,0,0.29,0,4
2924,25,35000,6,0,1,0,PERSONAL,A,5000,5.99,0,0.14,0,4
2926,22,29000,5,0,1,0,DEBTCONSOLIDATION,B,9000,,1,0.31,0,4
2934,24,35000,3,0,1,0,VENTURE,A,3600,6.92,0,0.1,0,2
2938,22,35000,7,0,1,0,VENTURE,A,4000,7.29,0,0.11,0,2
2940,24,35000,8,0,1,0,VENTURE,B,2000,10.37,0,0.06,0,2
2951,26,35000,0,0,1,0,MEDICAL,A,8000,5.42,0,0.23,0,2
2952,21,35000,5,0,1,0,MEDICAL,B,1500,9.63,0,0.04,0,4
2956,26,35000,0,0,1,0,HOMEIMPROVEMENT,A,3800,6.54,0,0.11,0,3
2958,26,35000,10,0,1,0,HOMEIMPROVEMENT,B,2500,9.25,0,0.07,0,3
2961,22,35000,6,0,1,0,EDUCATION,A,8000,5.79,0,0.23,0,4
2963,22,29000,6,0,1,0,PERSONAL,A,12000,5.42,1,0.41,0,4
2967,24,35000,,0,1,0,MEDICAL,B,7775,,0,0.22,0,2
2975,23,29000,7,0,1,0,PERSONAL,A,6000,7.88,1,0.21,0,2
2976,21,35000,5,0,1,0,DEBTCONSOLIDATION,A,13650,7.51,0,0.39,0,4
2983,24,35000,2,0,1,0,EDUCATION,B,8000,11.86,0,0.23,0,3
2985,26,35000,10,0,1,0,VENTURE,A,6000,7.51,0,0.17,0,4
2994,24,35000,2,0,1,0,MEDICAL,A,2950,,0,0.08,0,4
3000,24,29000,8,0,1,0,PERSONAL,B,1450,,1,0.05,0,4
3002,26,35000,1,0,1,0,VENTURE,A,3000,6.76,0,0.09,0,3
3014,22,35000,6,0,1,0,EDUCATION,C,7500,13.92,0,0.21,0,3
3016,26,29000,1,0,1,0,HOMEIMPROVEMENT,B,11200,11.14,1,0.39,0,4
3021,23,35000,6,0,1,0,EDUCATION,B,8400,12.18,0,0.24,0,3
3027,22,35000,6,0,1,0,EDUCATION,B,3500,11.48,0,0.1,0,4
3035,24,35000,3,0,1,0,PERSONAL,D,13000,14.74,0,0.37,0,3
3041,26,35000,1,0,1,0,PERSONAL,B,6000,12.21,0,0.17,0,4
3047,21,35000,1,0,1,0,MEDICAL,A,4950,7.68,0,0.14,0,4
3052,21,35000,2,0,1,0,VENTURE,A,800,7.37,0,0.02,0,3
3058,25,35000,1,0,1,0,HOMEIMPROVEMENT,D,5400,12.17,0,0.15,0,4
3064,24,35004,5,0,1,0,EDUCATION,A,7000,5.42,0,0.2,0,3
3070,21,29004,3,0,1,0,EDUCATION,E,7400,17.56,1,0.26,0,3
3071,24,35004,3,0,1,0,PERSONAL,A,9600,7.88,0,0.27,0,3
3077,21,35004,1,0,1,0,VENTURE,A,3600,8,0,0.1,0,2
3083,22,35004,0,0,1,0,VENTURE,B,8400,10.39,0,0.24,0,2
3091,25,35138,3,0,1,0,DEBTCONSOLIDATION,B,1000,,0,0.03,0,3
3096,23,35292,7,0,1,0,EDUCATION,A,2100,7.51,0,0.06,0,2
3099,23,35352,,0,1,0,EDUCATION,A,6500,5.42,0,0.18,0,2
3100,25,29360,5,0,1,0,PERSONAL,B,8875,12.69,1,0.3,0,3
3101,22,35360,6,0,1,0,EDUCATION,A,9600,5.99,0,0.27,0,4
3103,21,35360,2,0,1,0,EDUCATION,D,12250,15.31,0,0.35,0,4
3104,25,35360,9,0,1,0,MEDICAL,A,10000,8.94,0,0.28,0,2
3108,23,35375,7,0,1,0,DEBTCONSOLIDATION,A,5600,6.76,0,0.16,0,3
3112,21,29400,0,0,1,0,MEDICAL,B,12000,11.83,1,0.41,0,4
3114,26,29400,4,0,1,0,MEDICAL,A,12000,9.32,1,0.41,0,4
3120,23,35500,8,0,1,0,EDUCATION,A,9000,7.49,0,0.25,0,3
3121,24,35500,,0,1,0,DEBTCONSOLIDATION,A,14500,,0,0.41,0,3
3123,22,35500,0,0,1,0,EDUCATION,C,4000,12.53,0,0.11,0,2
3128,22,29554,,0,1,0,DEBTCONSOLIDATION,A,5775,5.42,1,0.2,0,3
3132,23,35808,3,0,1,0,EDUCATION,A,8700,7.51,0,0.24,0,2
3135,22,35900,6,0,1,0,PERSONAL,C,6000,15.27,0,0.17,0,3
3139,22,36000,0,0,1,0,EDUCATION,C,11625,13.49,0,0.32,0,2
3142,23,36000,7,0,1,0,EDUCATION,B,11300,12.69,0,0.31,0,2
3147,22,36000,6,0,1,0,PERSONAL,A,18500,7.9,0,0.51,0,4
3151,24,36000,2,0,1,0,VENTURE,B,5200,9.91,0,0.14,0,3
3155,22,36000,4,0,1,0,MEDICAL,B,12000,11.71,0,0.33,0,2
3156,25,36000,1,0,1,0,MEDICAL,A,5100,8.9,0,0.14,0,4
3160,24,36000,5,0,1,0,VENTURE,A,5600,7.9,0,0.16,0,2
3166,21,36000,5,0,1,0,MEDICAL,B,1000,12.42,0,0.03,0,2
3167,22,36000,3,0,1,0,EDUCATION,A,5250,,0,0.15,0,4
3170,26,36000,6,0,1,0,PERSONAL,A,5175,6.03,0,0.14,0,4
3179,26,30000,,0,1,0,DEBTCONSOLIDATION,A,8000,6.62,1,0.27,0,4
3183,23,30000,4,0,1,0,DEBTCONSOLIDATION,B,4800,10.65,1,0.16,0,3
3186,22,36000,,0,1,0,MEDICAL,A,7275,6.03,0,0.2,0,3
3187,24,36000,,0,1,0,HOMEIMPROVEMENT,A,14775,6.62,0,0.41,0,4
3189,26,36000,5,0,1,0,PERSONAL,A,4000,,0,0.11,0,3
3192,22,36000,6,0,1,0,MEDICAL,B,1000,9.99,0,0.03,0,3
3197,25,30000,3,0,1,0,HOMEIMPROVEMENT,A,12000,5.99,1,0.4,0,4
3201,25,36000,0,0,1,0,MEDICAL,A,5600,7.49,0,0.16,0,4
3202,26,36000,2,0,1,0,PERSONAL,A,7000,7.49,0,0.19,0,2
3206,23,36000,7,0,1,0,EDUCATION,B,2000,11.49,0,0.06,0,2
3209,22,36000,0,0,1,0,EDUCATION,B,12375,,0,0.34,0,3
3212,23,36000,7,0,1,0,EDUCATION,B,11000,,0,0.31,0,3
3218,21,36000,5,0,1,0,PERSONAL,A,2800,6.99,0,0.08,0,2
3219,21,30000,5,0,1,0,HOMEIMPROVEMENT,C,13250,13.99,1,0.44,0,3
3228,22,36000,6,0,1,0,DEBTCONSOLIDATION,A,5975,7.42,0,0.17,0,4
3231,23,36000,7,0,1,0,PERSONAL,A,7200,5.42,0,0.2,0,2
3232,21,36000,3,0,1,0,DEBTCONSOLIDATION,A,4000,5.99,0,0.11,0,4
3233,25,36000,3,0,1,0,MEDICAL,A,5300,7.49,0,0.15,0,3
3235,22,36000,1,0,1,0,MEDICAL,A,3500,,0,0.1,0,2
3239,23,36000,7,0,1,0,DEBTCONSOLIDATION,B,6400,11.49,0,0.18,0,3
3240,23,30000,6,0,1,0,HOMEIMPROVEMENT,A,6725,6.99,1,0.22,0,3
3242,23,36000,4,0,1,0,PERSONAL,C,5000,14.79,0,0.14,0,2
3256,24,36000,5,0,1,0,DEBTCONSOLIDATION,B,7000,11.11,0,0.19,0,4
3257,21,36000,1,0,1,0,MEDICAL,A,4000,5.42,0,0.11,0,3
3262,22,36000,6,0,1,0,EDUCATION,A,12000,7.29,0,0.33,0,3
3270,26,36000,10,0,1,0,VENTURE,A,9000,5.42,0,0.25,0,4
3271,23,30000,7,0,1,0,HOMEIMPROVEMENT,A,2200,,1,0.07,0,3
3272,22,36000,0,0,1,0,PERSONAL,A,2000,,0,0.06,0,4
3274,23,36000,2,0,1,0,VENTURE,B,12000,10.74,0,0.33,0,4
3292,22,36000,2,0,1,0,VENTURE,B,7750,9.99,0,0.22,0,4
3296,22,36000,2,0,1,0,DEBTCONSOLIDATION,A,1800,6.17,0,0.05,0,4
3297,24,36000,8,0,1,0,PERSONAL,A,4800,6.91,0,0.13,0,3
3300,22,36000,6,0,1,0,DEBTCONSOLIDATION,A,10000,5.42,0,0.28,0,3
3311,22,36000,2,0,1,0,PERSONAL,A,12000,7.51,0,0.33,0,4
3314,25,36000,5,0,1,0,PERSONAL,A,6000,7.88,0,0.17,0,4
3317,26,36000,2,0,1,0,PERSONAL,B,10000,10.75,0,0.28,0,2
3323,24,36000,8,0,1,0,VENTURE,A,3250,6.39,0,0.09,0,2
3324,24,36000,3,0,1,0,MEDICAL,C,8000,13.61,0,0.22,0,2
3327,26,36000,6,0,1,0,PERSONAL,A,4000,6.76,0,0.11,0,3
3330,22,36000,0,0,1,0,MEDICAL,A,4500,7.51,0,0.13,0,2
3332,25,36000,5,0,1,0,VENTURE,E,4800,17.93,0,0.13,0,3
3334,26,36000,3,0,1,0,HOMEIMPROVEMENT,A,5400,7.51,0,0.15,0,4
3335,25,36000,0,0,1,0,DEBTCONSOLIDATION,A,9000,7.14,0,0.25,0,4
3336,23,36000,3,0,1,0,VENTURE,B,4800,10.38,0,0.13,0,4
3341,22,36000,6,0,1,0,VENTURE,A,7500,7.14,0,0.21,0,3
3342,25,36000,3,0,1,0,VENTURE,B,5000,,0,0.14,0,4
3343,22,36000,1,0,1,0,EDUCATION,A,6000,7.51,0,0.17,0,4
3349,24,36000,4,0,1,0,VENTURE,D,2000,14.96,0,0.06,0,2
3358,26,36000,10,0,1,0,PERSONAL,B,10000,9.88,0,0.28,0,3
3360,23,36000,,0,1,0,EDUCATION,A,10000,7.14,0,0.28,0,3
3372,25,36000,0,0,1,0,MEDICAL,C,5400,14.26,0,0.15,0,3
3378,24,36000,3,0,1,0,PERSONAL,B,4750,11.83,0,0.13,0,3
3382,23,30000,4,0,1,0,VENTURE,D,9500,15.31,1,0.32,0,2
3388,23,36000,3,0,1,0,DEBTCONSOLIDATION,C,3000,13.22,0,0.08,0,4
3393,22,36000,3,0,1,0,MEDICAL,B,6000,12.53,0,0.17,0,2
3394,26,36000,0,0,1,0,DEBTCONSOLIDATION,A,6350,8.94,0,0.18,0,4
3398,23,30000,7,0,1,0,MEDICAL,C,10000,13.79,1,0.33,0,2
